12/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2916401
20/05/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2916807
13/06/2026,Dia de Santo Antônio,MUNICIPAL,Dia de Santo Antônio,BA,2916807
15/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2916807
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2916807
13/06/2026,Dia de Santo Antônio,MUNICIPAL,Dia de Santo Antônio,BA,2916906
01/09/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2916906
14/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2917300
30/11/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2917300
08/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2917300
13/06/2026,Dia de Santo Antônio,MUNICIPAL,Dia de Santo Antônio,BA,2917508
08/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2917508
13/06/2026,Dia de Santo Antônio,MUNICIPAL,Dia de Santo Antônio,BA,2918001
24/06/2026,São João Batista,MUNICIPAL,São João Batista,BA,2918001
20/08/2026,Dia do Evangélico,MUNICIPAL,"Dia do Evangélico, conforme a Lei Nº 2.053, de 06 de Junho de 2018",BA,2918001
25/10/2026,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Jequié,BA,2918001
23/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2918100
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2918100
06/07/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2918100
31/10/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2918357
15/01/2026,St° Amaro de Ipitanga,MUNICIPAL,Padroeiro da cidade,BA,2919207
18/04/2026,Paixão de Cristo,MUNICIPAL,Paixão de Cristo,BA,2919207
24/06/2026,São João,MUNICIPAL,Dia de São João,BA,2919207
20/11/2026,Consciência Negra,MUNICIPAL,Dia Municipal da Consciência Negra,BA,2919207
30/03/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2919553
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2919553
02/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2919553
13/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2919603
06/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2920304
27/11/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2920304
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2921203
